city,borough,district,address,name,inscription,picture,note,Geohack,lat,lon,first_name,middle_name,surname,maiden_name,year_of_birth,deported,year_of_deportation,age_when_deported,murdered,concentration_camp,Auschwitz,Fuhlsbüttel,Neuengamme,Sachsenhausen,Buchenwald,Ravensbrück,Stutthof,Bergen-Belsen,Dachau,Polenaktion,Weiße Rose,Suicide
Hamburg,Altona,Altona-Altstadt,Blücherstraße 8,Hugo Ludwig,Hier wohnte Hugo Ludwig Jg. 1907 mehrmals verhaftet 1941 KZ Fuhlsbüttel Lager Neusustrum ermordet 6.12.1942,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Altona-Altstadt&language=de&params=53.549578_N_9.948878_E_region:DE-HH_type:landmark&title=Hugo+Ludwig,53.549578,9.948878,Hugo,,Ludwig,,1907.0,False,,,True,True,False,True,False,False,False,False,False,False,False,False,False,False
Hamburg,Altona,Altona-Altstadt,Blücherstraße 24,Emil Friedrich Albrecht,Hier wohnte Emil Friedrich Albrecht Jg. 1889 eingewiesen 1916 Heilanstalt Altona 'verlegt' 9.7.1941 Bernburg ermordet 9.7.1941 'Aktion T4',,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Altona-Altstadt&language=de&params=53.550313_N_9.948472_E_region:DE-HH_type:landmark&title=Emil+Friedrich+Albrecht,53.550313,9.948472,Emil,Friedrich,Albrecht,,1889.0,False,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Altona,Altona-Altstadt,Breite Straße Ecke Pepermölenbek,Denny Kargauer,Hier wohnte Denny Kargauer Jg. 1940 deportiert 1941 Łodz ermordet 19.2.1942,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Altona-Altstadt&language=de&params=53.5465496_N_9.9530424_E_region:DE-HH_type:landmark&title=Denny+Kargauer,53.5465496,9.9530424,Denny,,Kargauer,,1940.0,True,1941.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Altona,Altona-Altstadt,Breite Straße Ecke Pepermölenbek,Egon Samuel Kargauer,Hier wohnte Egon Samuel Kargauer Jg. 1914 deportiert 1941 Łodz ermordet 1942 in Chelmno,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Altona-Altstadt&language=de&params=53.5465550_N_9.9530354_E_region:DE-HH_type:landmark&title=Egon+Samuel+Kargauer,53.546555,9.9530354,Egon,Samuel,Kargauer,,1914.0,True,1941.0,27.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Altona,Altona-Altstadt,Breite Straße Ecke Pepermölenbek,Judis Kargauer,Hier wohnte Judis Kargauer Jg. 1939 deportiert 1941 Łodz ermordet 1942 in Chelmno,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Altona-Altstadt&language=de&params=53.5465493_N_9.9530015_E_region:DE-HH_type:landmark&title=Judis+Kargauer,53.5465493,9.9530015,Judis,,Kargauer,,1939.0,True,1941.0,2.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Altona,Altona-Altstadt,Breite Straße Ecke Pepermölenbek,Regina Kargauer geb. Finkelstein,Hier wohnte Regina Kargauer geb. Finkelstein Jg. 1915 deportiert 1941 Łodz ermordet 18.2.1942,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Altona-Altstadt&language=de&params=53.5465582_N_9.9529972_E_region:DE-HH_type:landmark&title=Regina+Kargauer+geb.+Finkelstein,53.5465582,9.9529972,Regina,,Kargauer,Finkelstein,1915.0,True,1941.0,26.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Altona,Altona-Altstadt,Breite Straße Ecke Kirchenstraße,Adele Cohen geb. Tannenwald,Hier wohnte Adele Cohen geb. Tannenwald Jg. 1907 deportiert 1942 Theresienstadt 1944 Auschwitz ermordet,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Altona-Altstadt&language=de&params=53.546572_N_9.950900_E_region:DE-HH_type:landmark&title=Adele+Cohen+geb.+Tannenwald,53.546572,9.9509,Adele,,Cohen,Tannenwald,1907.0,True,1942.0,35.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Altona,Altona-Altstadt,Breite Straße Ecke Kirchenstraße,Betty Cohen,Hier wohnte Betty Cohen Jg. 1936 deportiert 1942 Theresienstadt 1944 Auschwitz ermordet,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Altona-Altstadt&language=de&params=53.546572_N_9.950900_E_region:DE-HH_type:landmark&title=Betty+Cohen,53.546572,9.9509,Betty,,Cohen,,1936.0,True,1942.0,6.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Altona,Altona-Altstadt,Breite Straße Ecke Kirchenstraße,Daniel Leo Cohen,Hier wohnte Daniel Leo Cohen Jg. 1935 deportiert 1942 Theresienstadt 1944 Auschwitz ermordet,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Altona-Altstadt&language=de&params=53.546572_N_9.950900_E_region:DE-HH_type:landmark&title=Daniel+Leo+Cohen,53.546572,9.9509,Daniel,Leo,Cohen,,1935.0,True,1942.0,7.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Altona,Altona-Altstadt,Breite Straße Ecke Kirchenstraße,Leon Daniel Cohen,Hier wohnte Leon Daniel Cohen Jg. 1893 deportiert 1942 Theresienstadt 1944 Auschwitz ermordet,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Altona-Altstadt&language=de&params=53.546572_N_9.950900_E_region:DE-HH_type:landmark&title=Leon+Daniel+Cohen,53.546572,9.9509,Leon,Daniel,Cohen,,1893.0,True,1942.0,49.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Altona,Altona-Altstadt,Breite Straße Ecke Kirchenstraße,Erwin Mattio,Hier wohnte Erwin Mattio Jg. 1920 deportiert 1941 Łodz/Litzmannstadt ermordet 3.5.1942,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Altona-Altstadt&language=de&params=53.546572_N_9.950900_E_region:DE-HH_type:landmark&title=Erwin+Mattio,53.546572,9.9509,Erwin,,Mattio,,1920.0,True,1941.0,21.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Altona,Altona-Altstadt,Breite Straße Ecke Kirchenstraße,Nanny Mattio geb. Rosenberger,Hier wohnte Nanny Mattio geb. Rosenberger Jg. 1894 deportiert 1941 Łodz/Litzmannstadt ermordet 12.4.1942,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Altona-Altstadt&language=de&params=53.546572_N_9.950900_E_region:DE-HH_type:landmark&title=Nanny+Mattio+geb.+Rosenberger,53.546572,9.9509,Nanny,,Mattio,Rosenberger,1894.0,True,1941.0,47.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Altona,Altona-Altstadt,Breite Straße 56,Berta Franken,Hier wohnte Berta Franken Jg. 1936 deportiert 1941 ermordet in Minsk,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Altona-Altstadt&language=de&params=53.546494_N_9.950472_E_region:DE-HH_type:landmark&title=Berta+Franken,53.546494,9.950472,Berta,,Franken,,1936.0,True,1941.0,5.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Altona,Altona-Altstadt,Breite Straße 56,Joachim Franken,Hier wohnte Joachim Franken Jg. 1932 deportiert 1941 ermordet in Minsk,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Altona-Altstadt&language=de&params=53.546494_N_9.950472_E_region:DE-HH_type:landmark&title=Joachim+Franken,53.546494,9.950472,Joachim,,Franken,,1932.0,True,1941.0,9.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Altona,Altona-Altstadt,Breite Straße 56,Isidora Franken geb. Meyer,Hier wohnte Isidora Franken geb. Meyer Jg. 1910 deportiert 1941 ermordet in Minsk,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Altona-Altstadt&language=de&params=53.546494_N_9.950472_E_region:DE-HH_type:landmark&title=Isidora+Franken+geb.+Meyer,53.546494,9.950472,Isidora,,Franken,Meyer,1910.0,True,1941.0,31.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Altona,Altona-Altstadt,Breite Straße 56,Salomon Franken,Hier wohnte Salomon Franken Jg. 1903 deportiert 1941 Minsk ermordet,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Altona-Altstadt&language=de&params=53.546494_N_9.950472_E_region:DE-HH_type:landmark&title=Salomon+Franken,53.546494,9.950472,Salomon,,Franken,,1903.0,True,1941.0,38.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Altona,Altona-Altstadt,Breite Straße 56,Caecilie Meyer geb. Haase,Hier wohnte Caecilie Meyer geb. Haase Jg. 1884 deportiert 1941 ermordet in Minsk,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Altona-Altstadt&language=de&params=53.546494_N_9.950472_E_region:DE-HH_type:landmark&title=Caeilie+Meyer+geb.+Haase,53.546494,9.950472,Caecilie,,Meyer,Haase,1884.0,True,1941.0,57.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Altona,Altona-Altstadt,Breite Straße 56,Thorwald Meyer,Hier wohnte Thorwald Meyer Jg. 1919 eingewiesen 1940 Heilanstalt Langenhorn 'verlegt' 23.9.1940 Brandenburg ermordet 23.9.1940 'Aktion T4',,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Altona-Altstadt&language=de&params=53.546494_N_9.950472_E_region:DE-HH_type:landmark&title=Thorwald+Meyer,53.546494,9.950472,Thorwald,,Meyer,,1919.0,False,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Altona,Altona-Altstadt,Breite Straße 56,Ursel Meyer,Hier wohnte Ursel Meyer Jg. 1919 deportiert 1941 ermordet in Minsk,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Altona-Altstadt&language=de&params=53.546494_N_9.950472_E_region:DE-HH_type:landmark&title=Ursel+Meyer,53.546494,9.950472,Ursel,,Meyer,,1919.0,True,1941.0,22.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Altona,Altona-Altstadt,Breite Straße 120,Henry Möbius,Hier wohnte Henry Möbius Jg. 1902 inhaftiert 1937–1939 KZ Fuhlsbüttel Sachsenhausen ermordet 1.7.1941,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Altona-Altstadt&language=de&params=53.5462969_N_9.9470472_E_region:DE-HH_type:landmark&title=Henry+M%C3%B6bius,53.5462969,9.9470472,Henry,,Möbius,,1902.0,False,,,True,True,False,True,False,True,False,False,False,False,False,False,False,False
Hamburg,Altona,Altona-Altstadt,Carsten-Rehder-Straße 50,Louis Victor,Hier wohnte Louis Victor Jg. 1883 'Schutzhaft' 1938 Sachsenhausen deportiert 1942 ermordet in Auschwitz,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Altona-Altstadt&language=de&params=53.544669_N_9.947901_E_region:DE-HH_type:landmark&title=Louis+Victor,53.544669,9.947901,Louis,,Victor,,1883.0,True,1942.0,59.0,True,False,True,False,False,True,False,False,False,False,False,False,False,False
Hamburg,Altona,Altona-Altstadt,Carsten-Rehder-Straße 50,Rosa Victor geb. Abrahamsohn,Hier wohnte Rosa Victor geb. Abrahamsohn Jg. 1882 deportiert 1942 ermordet in Auschwitz,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Altona-Altstadt&language=de&params=53.544669_N_9.947901_E_region:DE-HH_type:landmark&title=Rosa+Victor+geb.+Abrahamsohn,53.544669,9.947901,Rosa,,Victor,Abrahamsohn,1882.0,True,1942.0,60.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Altona,Altona-Altstadt,Chemnitzstraße 80,Helene Auguste Kienast geb. Rosteck,Hier wohnte Helene Auguste Kienast geb. Rosteck Jg. 1884 Zeugin Jehovas verhaftet 7.12.1937 Gefängnis Fuhlsbüttel Ravensbrück ermordet 8.3.1944,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Altona-Altstadt&language=de&params=53.555464_N_9.946200_E_region:DE-HH_type:landmark&title=Helene+Auguste+Kienast+geb.+Rosteck,53.555464,9.9462,Helene,Auguste,Kienast,Rosteck,1884.0,False,,,True,False,False,True,False,False,False,True,False,False,False,False,False,False
Hamburg,Altona,Altona-Altstadt,Chemnitzstraße 108,Erich de Giske,Hier wohnte Erich de Giske Jg. 1904 illegaler Grenzübertritt 1943 Frankreich verhaftet/'Fahnenflucht' Todesurteil 20.7.1944 erschossen 5.8.1944 Neuengamme,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Altona-Altstadt&language=de&params=53.555283_N_9.943941_E_region:DE-HH_type:landmark&title=Erich+de+Giske,53.555283,9.943941,Erich,de,Giske,,1904.0,False,,,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Hamburg,Altona,Altona-Altstadt,Dohrnweg 4,Walter Eschrich,Hier wohnte Walter Eschrich Jg. 1910 verhaftet 20.8.1941 Sachsenhausen Dachau ermordet 13.7.1942,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Altona-Altstadt&language=de&params=53.559536_N_9.955548_E_region:DE-HH_type:landmark&title=Walter+Eschrich,53.559536,9.955548,Walter,,Eschrich,,1910.0,False,,,True,False,False,False,False,True,False,False,False,False,True,False,False,False
Hamburg,Altona,Altona-Altstadt,Esmarchstraße 74,Anton Wohinz,Hier wohnte Anton Wohinz Jg. 1910 verhaftet 1935 'Vorbereitung zum Hochverrat' mehrere Haftanstalten 1940 KZ Fuhlsbüttel tot 16.2.1943 Umstände nie geklärt,,Eintrag auf stolpersteine-hamburg.deEin weiterer Stolperstein befindet sich in Hamburg-St. Georg.,pagename=Liste_der_Stolpersteine_in_Hamburg-Altona-Altstadt&language=de&params=53.554502_N_9.946420_E_region:DE-HH_type:landmark&title=Anton+Wohinz,53.554502,9.94642,Anton,,Wohinz,,1910.0,False,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False
Hamburg,Altona,Altona-Altstadt,Gademannstraße Ecke Struenseestraße,Selma Henschel geb. Fröhlich,Hier wohnte Selma Henschel geb. Fröhlich Jg. 1870 deportiert 1941 ermordet in Minsk,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Altona-Altstadt&language=de&params=53.548011_N_9.949398_E_region:DE-HH_type:landmark&title=Selma+Henschel+geb.+Fr%C3%B6hlich,53.548011,9.949398,Selma,,Henschel,Fröhlich,1870.0,True,1941.0,71.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Altona,Altona-Altstadt,Gademannstraße Ecke Struenseestraße,Betty Rosenberger,Hier wohnte Betty Rosenberger Jg. 1900 deportiert 1941 ermordet in Minsk,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Altona-Altstadt&language=de&params=53.548011_N_9.949398_E_region:DE-HH_type:landmark&title=Betty+Rosenberger,53.548011,9.949398,Betty,,Rosenberger,,1900.0,True,1941.0,41.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Altona,Altona-Altstadt,Gademannstraße Ecke Struenseestraße,Max Rosenberger,Hier wohnte Max Rosenberger Jg. 1897 deportiert 1941 ermordet in Łodz/Litzmannstadt,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Altona-Altstadt&language=de&params=53.548011_N_9.949398_E_region:DE-HH_type:landmark&title=Max+Rosenberger,53.548011,9.949398,Max,,Rosenberger,,1897.0,True,1941.0,44.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Altona,Altona-Altstadt,Gilbertstraße 62,Otto Jaeger,Hier wohnte Otto Jaeger Jg. 1907 inhaftiert 1938–1941 KZ Fuhlsbüttel 1941 Neuengamme ermordet 3.5.1945,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Altona-Altstadt&language=de&params=53.555040_N_9.956104_E_region:DE-HH_type:landmark&title=Otto+Jaeger,53.55504,9.956104,Otto,,Jaeger,,1907.0,False,,,True,True,False,True,True,False,False,False,False,False,False,False,False,False
Hamburg,Altona,Altona-Altstadt,Gilbertstraße 69,Wilhelm Wendorf,Hier wohnte Wilhelm Wendorf Jg. 1901 verhaftet 1936 und 39 KZ Fuhlsbüttel ermordet 26.1.1942 Sachsenhausen,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Altona-Altstadt&language=de&params=53.555041_N_9.955116_E_region:DE-HH_type:landmark&title=Wilhelm+Wendorf,53.555041,9.955116,Wilhelm,,Wendorf,,1901.0,False,,,True,True,False,True,False,True,False,False,False,False,False,False,False,False
Hamburg,Altona,Altona-Altstadt,Gilbertstraße 82,Arno Kubig,Hier wohnte Arno Kubig Jg. 1880 verhaftet 1937/39/41 KZ Fuhlsbüttel Neuengamme ermordet 9.5.1942,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Altona-Altstadt&language=de&params=53.555174_N_9.954604_E_region:DE-HH_type:landmark&title=Arno+Kubig,53.555174,9.954604,Arno,,Kubig,,1880.0,False,,,True,True,False,True,True,False,False,False,False,False,False,False,False,False
Hamburg,Altona,Altona-Altstadt,Goethestraße 37,Carla Sommer,Hier wohnte Carla Sommer Jg. 1923 deportiert 1941 Minsk ermordet,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Altona-Altstadt&language=de&params=53.553076_N_9.939610_E_region:DE-HH_type:landmark&title=Carla+Sommer,53.553076,9.93961,Carla,,Sommer,,1923.0,True,1941.0,18.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Altona,Altona-Altstadt,Goethestraße 37,Hermann Sommer,Hier wohnte Hermann Sommer Jg. 1892 deportiert 1941 Minsk ermordet,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Altona-Altstadt&language=de&params=53.553076_N_9.939610_E_region:DE-HH_type:landmark&title=Hermann+Sommer,53.553076,9.93961,Hermann,,Sommer,,1892.0,True,1941.0,49.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Altona,Altona-Altstadt,Goethestraße 37,Jeanette Sommer geb. Pinkusson,Hier wohnte Jeanette Sommer geb. Pinkusson Jg. 1894 deportiert 1941 Minsk ermordet,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Altona-Altstadt&language=de&params=53.553076_N_9.939610_E_region:DE-HH_type:landmark&title=Jeanette+Sommer+geb.+Pinkusson,53.553076,9.93961,Jeanette,,Sommer,Pinkusson,1894.0,True,1941.0,47.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Altona,Altona-Altstadt,Goethestraße 37,Rita Sommer,Hier wohnte Rita Sommer Jg. 1922 deportiert 1941 Minsk ermordet,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Altona-Altstadt&language=de&params=53.553076_N_9.939610_E_region:DE-HH_type:landmark&title=Rita+Sommer,53.553076,9.93961,Rita,,Sommer,,1922.0,True,1941.0,19.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Altona,Altona-Altstadt,Große Bergstraße 219,Maria A. Chrupalla,Hier wohnte Maria A. Chrupalla Zeugin Jehovas Jg. 1887 verhaftet KZ Ravensbrück Bernburg ermordet 6.2.1942,,Eintrag auf stolpersteine-hamburg.deStein liegt in der Pflastereinfassung des Baumes vor dem Haus,pagename=Liste_der_Stolpersteine_in_Hamburg-Altona-Altstadt&language=de&params=53.5518990_N_9.9421298_E_region:DE-HH_type:landmark&title=Maria+A.+Chrupalla,53.551899,9.9421298,Maria,A.,Chrupalla,,1887.0,False,,,True,True,False,False,False,False,False,True,False,False,False,False,False,False
Hamburg,Altona,Altona-Altstadt,Große Bergstraße 219,Paul J. Chrupalla,Hier wohnte Paul J. Chrupalla Zeuge Jehovas Jg. 1899 10 Jahre KZ-Haft befreit 1945,,Eintrag auf stolpersteine-hamburg.deStein liegt in der Pflastereinfassung des Baumes vor dem Haus,pagename=Liste_der_Stolpersteine_in_Hamburg-Altona-Altstadt&language=de&params=53.5518878_N_9.9421304_E_region:DE-HH_type:landmark&title=Paul+J.+Chrupalla,53.5518878,9.9421304,Paul,J.,Chrupalla,,1899.0,False,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Altona,Altona-Altstadt,Große Bergstraße 250,Elias Karp,Elias Karp Jg. 1909 Flucht 1934 interniert Drancy deportiert 1942 ermordet in Auschwitz,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Altona-Altstadt&language=de&params=53.551939_N_9.939749_E_region:DE-HH_type:landmark&title=Elias+Karp,53.551939,9.939749,Elias,,Karp,,1909.0,True,1942.0,33.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Altona,Altona-Altstadt,Große Bergstraße 250,Henny Karp geb. Simon,Hier wohnte Henny Karp geb. Simon Jg. 1873 deportiert 1942 Theresienstadt ermordet 1.3.1944,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Altona-Altstadt&language=de&params=53.551939_N_9.939749_E_region:DE-HH_type:landmark&title=Henny+Karp+geb.+Simon,53.551939,9.939749,Henny,,Karp,Simon,1873.0,True,1942.0,69.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
